Table S4 Co-expression module assignments,,,,,,,,,,,,,,
gene_name,module,color,kME_pink,kME_blue,kME_grey,kME_yellow,kME_turquoise,kME_brown,kME_red,kME_black,kME_greenyellow,kME_green,kME_purple,kME_magenta
LIPG,brown,brown,-0.012211365,-0.047308268,0.009286259,-0.027507513,-0.05162318,0.111759039,0.063695788,-0.008716155,-0.08600317,0.08909749,0.133315471,-0.02422852
STK33,blue,blue,0.002268572,0.226716247,-0.036658852,0.139338819,-0.024855487,0.002395221,-0.01775805,0.014146014,0.003456,-0.033563789,-0.07416459,-0.084563777
LINC02284,blue,blue,-0.019551981,0.225485737,0.05055788,-0.016855987,0.035132255,-0.008900146,0.052056701,-0.000554577,0.011565716,-0.016245074,-0.027367006,-0.039435718
AL592295.4,red,red,-0.039509175,0.115146304,0.058926041,-0.049630098,-0.001168798,0.030437391,0.2237768,-0.03054042,-0.008663197,-0.071676872,0.057807958,0.050071533
DNAJB1,magenta,magenta,-0.060305825,-0.148195367,0.204551434,-0.09568718,0.159204506,-0.210950653,0.138179245,-0.005879256,-0.087068976,0.103541498,0.20901336,0.683763631
SCGB2B2,blue,blue,-0.013041369,0.158986965,0.020217236,0.077605975,0.043127019,-0.026314664,0.05514633,-0.003739934,0.007545439,-0.032274733,-0.02707793,-0.009315711
SMS,brown,brown,-0.038859204,-0.065946725,-0.010441775,0.013526298,-0.085236815,0.167428229,0.001908286,0.014824871,0.048097674,0.076705414,0.070620852,-0.045520253
CLCN1,blue,blue,-0.001130155,0.167373533,0.054829696,-0.009875519,0.048523801,-0.039910737,0.004294797,-0.002313016,0.034815095,-0.013998001,-0.027343588,-0.029570611
GNG4,blue,blue,-0.00569604,0.162484967,0.044090573,-0.008961862,0.046911316,-0.036532145,-0.003481487,0.023377837,0.022243919,0.004202429,-0.037285952,-0.033308425
RPS6KA6,brown,brown,-0.018368686,-0.013636366,-0.025160787,0.020848626,-0.051487691,0.092453123,0.008124491,0.050151826,-0.011620913,0.034125086,-0.010779709,-0.041923131
PRKRA,turquoise,turquoise,-0.0233879,0.004060399,0.128279288,-0.032462551,0.12947175,-0.068632356,-0.038067089,0.006634538,0.01305072,0.060767993,0.041905364,0.055171044
ACSS3,turquoise,turquoise,-0.028538885,0.079269283,0.179803603,-0.043126768,0.30404725,-0.222277144,-0.102630049,-0.030172689,0.02802364,0.048347482,-0.057078552,0.040489041
STK26,yellow,yellow,0.00685677,-0.049750185,-0.059596543,0.179681552,-0.067405743,0.06517688,-0.01640462,0.090047261,-0.036347946,0.001254174,-0.022431457,-0.015760329
PLAGL1,brown,brown,-0.070288838,-0.112176289,0.029896249,0.01759221,0.027065818,0.088589544,0.048913264,-0.016676485,0.017047332,0.110140175,0.125436807,0.021833602
CAB39L,turquoise,turquoise,-0.030904289,0.004950036,0.140081707,-0.06901407,0.182259593,-0.143927312,-0.087736942,0.019188673,0.079515484,0.058402108,-0.03374064,0.04133138
AC009315.1,turquoise,turquoise,-0.030829466,0.008786037,0.090929703,-0.029706822,0.140417588,-0.070934293,0.001305696,-0.006516419,-0.021676227,0.037949459,0.031600419,0.061961881
ALG9,turquoise,turquoise,-0.012589047,0.026022978,0.100288277,-0.025554326,0.118713962,-0.080260634,-0.045139675,0.013551966,0.018523735,0.02903666,-0.024116903,0.005389016
TAOK3,turquoise,turquoise,-0.023432519,0.012518515,0.087098826,0.015662592,0.121775657,-0.072448253,-0.053091738,-0.006956567,0.105007899,0.017101469,-0.063324373,0.02379669
AL096803.2,blue,blue,-0.029220421,0.213012571,0.039904179,0.038127578,0.046620465,-0.007267081,0.025652517,-0.007598729,0.046539011,-0.004883716,-0.037319185,-0.042846329
SUPT3H,turquoise,turquoise,-0.039659949,-0.000280993,0.046910975,-0.004385319,0.092216311,-0.01625555,-0.027570527,0.038935435,-0.044718261,0.054668574,0.039961561,0.005231523
TARID,brown,brown,-0.022203251,0.028894928,-0.015128219,-0.000372779,-0.067092497,0.1277989,0.051822292,-0.007940277,0.037374289,-0.046527723,0.003843423,-0.064135816
ZEB1,turquoise,turquoise,-0.036571376,0.050453227,0.208670032,-0.165107058,0.376622724,-0.2555839,-0.137419773,0.005622914,0.08731525,0.109241536,-0.042208524,0.057162498
TTC21A,blue,blue,-0.02008552,0.474246292,0.127128669,-0.036811217,0.160709825,-0.163016005,-0.007118723,0.008642133,0.042931371,-0.009825799,-0.06350945,-0.007392695
ENTPD1-AS1,turquoise,turquoise,-0.027437534,0.055960195,0.104573541,-0.019185586,0.133440134,-0.084310242,-0.022951504,-0.007661844,0.029146974,0.007101707,-0.01193948,0.011975097
RIPOR3,blue,blue,0.005742327,0.082727123,0.043858157,0.02236377,0.071141584,-0.041870656,0.00730488,0.11940811,-0.034249481,-0.008377186,-0.028875301,-0.020572869
NRIR,blue,blue,-0.010132848,0.083657273,0.045217703,-0.01595524,0.01737455,-0.004497459,0.052073056,-0.003721544,0.006115904,-0.011379283,0.008998161,0.000556128
TXNDC16,turquoise,turquoise,-0.004082411,0.021706343,0.090356792,0.00379954,0.129171402,-0.09100581,-0.035406778,0.019157629,-0.014891809,0.023448025,-0.005393552,0.046274315
MAMDC2,turquoise,turquoise,-0.048440196,0.042058583,0.272177305,-0.111107556,0.400046931,-0.259589453,-0.055145271,-0.051724378,-0.049497508,0.10168018,0.070257248,0.134267277
ADK,brown,brown,-0.044877242,-0.016692877,-0.184898129,0.219791157,-0.262895962,0.348364337,-0.061500442,0.039083591,0.209074237,-0.123987578,-0.208124828,-0.272457496
CASP10,blue,blue,-0.005526145,0.289693406,0.0791539,-0.012436739,0.118454677,-0.086176179,-0.021458408,-0.003075929,0.059046508,-0.035754938,-0.073976992,-0.065683192
PTPN3,yellow,yellow,0.011639597,-0.012479514,-0.058180387,0.155529651,-0.019912103,-0.015922777,-0.070018733,0.17321406,-0.022272277,0.057740793,-0.052662865,-0.025784253
KDM5D,turquoise,turquoise,-0.025980974,-0.000769866,0.149676063,-0.052919287,0.189356916,-0.115659244,-0.052137543,0.006224532,0.02918171,0.074109142,0.01622673,0.050115667
SOS1,turquoise,turquoise,-0.031080345,0.000533244,0.12801562,-0.0235982,0.234334907,-0.172772883,-0.092003865,0.018009402,0.059346588,0.033346171,-0.056251883,0.067350815
AC138356.3,blue,blue,-0.011555047,0.365660114,0.065862211,0.008621129,0.087757254,-0.065093244,0.042680511,-0.007016516,0.021526645,-0.027591669,-0.034962099,-0.033347827
AC090518.1,blue,blue,-0.008147728,0.318442656,0.086138233,0.047673481,0.131908085,-0.099554904,-0.013100176,0.009621351,0.04190228,-0.017416172,-0.084856879,-0.05704054
BTBD2,blue,blue,-0.016603495,0.298880374,0.128936516,-0.039518022,0.168726285,-0.136986516,0.003714847,0.00565931,0.032905088,-0.013864103,-0.059467835,-0.004195636
RUNX2,turquoise,turquoise,-0.030997575,0.03317549,0.159618483,-0.076467578,0.216199934,-0.139693366,-0.002222697,0.041573443,-0.085716069,0.092355771,0.075291998,0.093583425
AL162414.1,blue,blue,0.002197147,0.110091149,0.024173049,0.002422523,0.019880631,-0.007799181,0.030224435,0.007614384,-0.020540898,-0.007340427,-0.002788191,-0.026008869
TMEM252-DT,blue,blue,0.001981222,0.084664434,0.028560257,0.000779177,0.019121883,-0.025502808,0.008027243,0.004244423,0.007228486,-0.008057671,-0.020932912,-0.009594973
PAM,brown,brown,-0.059800713,-0.13416444,-0.115492062,0.08197719,-0.183879114,0.347961037,-0.090577872,-0.035799683,0.167978082,0.028777998,-0.054270239,-0.242785724
STK39,turquoise,turquoise,-0.041978405,0.05510099,0.128008233,-0.039462633,0.175112466,-0.098608824,-0.069611841,0.004198647,0.059537456,0.103683905,-0.015858453,0.003628403
FAM135A,turquoise,turquoise,-0.033025075,0.006869853,0.124933218,-0.03139859,0.192739322,-0.110196035,-0.057642444,-0.009380214,0.003999879,0.038640717,-0.005543706,0.029203532
AC012363.1,blue,blue,-0.013873649,0.159618018,0.054999514,-0.016132916,0.029316709,-0.003969746,0.057317822,-0.014658077,-0.005497688,-0.009428649,0.017746944,-0.013217288
AC114763.1,turquoise,turquoise,-0.023346754,0.031043685,0.088699193,-0.022459663,0.115928629,-0.075661846,-0.020791463,0.003252149,0.045909684,0.009845764,-0.022568132,0.02436199
ADTRP,red,red,-0.022325419,0.070954672,0.0109013,0.012892136,-0.051372046,0.071460966,0.070560023,-0.021553091,-0.000528066,-0.030164651,0.04551171,-0.020370175
ATF2,turquoise,turquoise,-0.057114804,0.046404885,0.145720731,-0.046118889,0.162141109,-0.108032763,0.032339021,-0.026831037,-0.008047149,0.039495177,0.050130429,0.118863968
AC079465.1,yellow,yellow,-0.005228715,0.006762639,-0.045707172,0.079997838,-0.042755116,0.048659397,-0.019431918,0.000464555,-0.009519262,0.002117483,-0.022534096,-0.042768289
SLC39A14,brown,brown,-0.092755955,-0.029257282,-0.215320659,0.149820383,-0.459038063,0.542926109,0.415688374,-0.018595961,0.02574329,-0.255610118,0.089690426,-0.104908361
AL139106.1,blue,blue,-0.005750887,0.17642904,0.078838197,-0.017392873,0.108246397,-0.103668952,-0.037813058,-0.003461579,0.031125042,-0.014562398,-0.069797323,-0.028617319
TACC2,red,red,-0.067036518,0.057233452,0.071079527,-0.053104848,0.01490282,0.061468947,0.125847447,-0.037492669,0.023842617,0.011140561,0.130879957,0.054659652
ENG,blue,blue,-0.024207719,0.121958058,0.116311757,0.016716973,0.073983642,-0.024186014,0.065115991,-0.025765869,0.006291257,-0.000484888,0.024309086,0.012449759
NFKBIA,brown,brown,-0.003867295,-0.144049149,-0.144122855,0.089644122,-0.426328852,0.45612428,0.255840613,-0.069534488,0.02234971,-0.108402139,0.052561123,0.045469159
SMOC1,blue,blue,0.01614421,0.172639411,0.010967943,0.061734595,0.016918682,-0.049694602,-0.026892945,0.020892454,-0.03397562,-0.018554897,-0.093200364,-0.039268067
SPON1,black,black,0.016751716,0.021335094,-0.02343666,0.059197066,-0.010579407,0.001251493,-0.075700601,0.277575611,0.026063667,0.118769265,-0.041999763,-0.03534326
FBXO22,turquoise,turquoise,-0.021344277,0.078207759,0.08507649,-0.027744866,0.107057992,-0.107618943,-0.024653602,0.020210258,0.038089833,0.025588334,-0.03041639,0.060463517
INPP5F,turquoise,turquoise,-0.003448966,0.084859149,0.094167543,-0.015431493,0.111774992,-0.086842114,-0.00953379,0.013947973,0.021404368,0.010987712,-0.008793412,0.052023943
KCNS3,turquoise,turquoise,-0.050684437,0.094133634,0.218850509,-0.095304671,0.287567377,-0.162736979,0.020235515,-0.030520042,-0.082764147,0.11015418,0.165497771,0.114152889
AC008397.1,blue,blue,-0.022356291,0.354540745,0.088906731,-0.046346389,0.108549352,-0.064489999,0.192948874,-0.037728655,-0.065815652,-0.098684099,0.0030357,0.026548675
INHBB,turquoise,turquoise,-0.018724655,-0.001141072,0.07823546,-0.02807511,0.08952581,-0.053216097,0.002876343,-0.014483248,-0.036050711,0.019736004,0.052168218,0.066695575
UNC79,blue,blue,-0.020231056,0.13246955,0.03160817,0.006503336,0.009385811,0.022487025,0.025659992,0.014576321,-0.000947842,0.035376774,0.019315746,-0.023252572
MGAT4A,black,black,0.020405029,0.006995623,0.019687802,-0.015008891,0.030239294,-0.018026029,-0.019169238,0.142809808,0.00258343,0.022104438,-0.007363082,-0.00622122
ITIH5,turquoise,turquoise,-0.064935145,-0.027850999,0.335195492,-0.224422078,0.37846506,-0.201735065,0.072248659,-0.074413546,-0.227572759,0.301256097,0.412835142,0.221458544
TBC1D4,turquoise,turquoise,-0.03820099,0.035113192,0.173345038,-0.073059707,0.284551219,-0.171779911,-0.080473262,-0.02053535,-0.059654302,0.0317529,0.013868443,0.051848113
ADAM28,pink,pink,0.139096025,-0.012654126,-0.037727885,-0.002596613,-0.020162652,-0.022241135,-0.021305863,-0.002241783,-0.016788548,-0.006709398,-0.018291242,-0.006569266
SKAP2,blue,blue,-0.015461676,0.094016208,0.068962707,-0.037274617,0.058557254,-0.023099882,0.026295135,-0.023979326,0.063263677,-0.052593007,-0.036102732,-0.016964245
FAM104A,blue,blue,-0.026369074,0.361420596,0.05563077,-0.042563584,-0.017944278,0.045215068,0.165577262,-0.027788549,0.018929587,-0.09353776,0.001259156,-0.056794181
HAVCR2,blue,blue,-0.012468362,0.093624169,0.030639006,-0.009583214,0.023351554,0.008548024,0.037954974,-0.005591316,-0.009917144,-0.032998597,-0.023329731,-0.028551578
GANC,blue,blue,-0.017518311,0.144351134,0.080245545,-0.019486116,0.091117031,-0.018094812,0.017746365,-0.012222763,0.028899267,-0.010694486,-0.006431491,-0.048459796
AC040168.1,turquoise,turquoise,-0.020004094,0.039305606,0.08464404,-0.037241662,0.121685117,-0.072035088,0.025065238,-0.019033396,-0.047488388,0.032780721,0.04307084,0.037962922
DPF3,brown,brown,-0.018465364,0.059366064,0.00378081,0.029341177,-0.044694632,0.090956314,0.039586141,-0.012616371,0.038095817,-0.034773658,-0.004680437,-0.040117566
ARRDC4,brown,brown,-0.019206017,-0.012822165,0.020521218,-0.008438204,-0.035207921,0.09703814,0.021058365,-0.015308259,0.006413712,0.006160332,0.013875766,-0.025344388
REL,brown,brown,-0.032357637,-0.150056175,-0.125673409,0.110581941,-0.221670203,0.280276851,0.213256455,0.025390143,-0.063137617,-0.002143675,0.101202425,0.001263053
OVCH1,blue,blue,-0.040454585,0.271626773,0.090066868,0.010749407,0.082050585,0.008154736,0.117790719,-0.027692338,0.026221914,-0.037849322,0.042654319,-0.03606717
HSPD1,magenta,magenta,-0.025561647,-0.177202093,0.129165844,-0.115023343,0.105862785,-0.076517926,0.079076536,-0.030194402,-0.096636359,0.079872777,0.189572774,0.501101403
DENND5B,green,green,-0.007697211,-0.013047754,0.076667122,-0.034276792,0.098505182,-0.027355317,-0.040969655,0.062955932,-0.003181023,0.137860311,0.057880563,0.037989721
LINC00907,blue,blue,-0.013817362,0.143207884,0.027222067,0.017240453,0.034172692,-0.018851661,-0.002224935,0.020905188,0.024902253,0.017454902,-0.02186242,-0.032037622
CRYBG3,brown,brown,-0.062636543,-0.019460838,0.026221399,-0.014972854,-0.038381185,0.143545202,0.070657561,-0.033692347,0.004740934,-0.009970339,0.057457014,-0.051576653
ZNF267,brown,brown,-0.035551598,-0.028609174,-0.041003424,0.080760006,-0.133194539,0.189286261,0.051663305,0.01233418,-0.008124827,0.098324765,0.055895481,-0.039570725
CSF1,greenyellow,greenyellow,-0.056715685,0.00593035,0.057121629,-0.018896876,-0.059133196,0.110317067,0.081504354,-0.038624463,0.256381141,-0.04797604,-0.002619794,0.03198556
PRC1,blue,blue,-0.009801679,0.060362723,0.04774792,-0.016068382,0.042012437,-0.027579323,-0.004798083,0.003590803,0.027221803,0.00265863,-0.014517302,-0.014467764
AC006460.2,red,red,-0.037270625,0.078593797,0.038298139,-0.003652145,-0.029266888,0.079936935,0.205351871,-0.028756171,-0.001842881,-0.050732503,0.062835981,0.008203328
SINHCAF,brown,brown,-0.019078553,-0.012702983,0.005336209,-0.011744075,-0.058688339,0.111034218,0.021847864,-0.016636557,-0.002723338,-0.045999684,0.001133088,-0.062205652
NCALD,purple,purple,-0.078758983,-0.036381801,0.142300701,-0.119664541,0.123833072,0.00691723,0.176953411,-0.056400462,-0.181299411,0.145437141,0.461058909,0.174035971
ABCC4,brown,brown,-0.03777892,-0.007604472,0.000575015,-0.007777482,-0.075428106,0.149429807,0.028871168,-0.018215553,0.033421624,0.005626427,0.009961534,-0.064775622
CNNM2,blue,blue,-0.019591816,0.22246624,0.084274428,0.00621474,0.110361838,-0.097783073,0.006279167,0.02095395,-0.007885512,0.010662057,-0.050285542,0.017399994
DNAH3,blue,blue,-0.004254218,0.404238008,0.074326394,-0.017495902,0.059636039,-0.061286397,0.016588638,-0.006496562,0.039318723,-0.021487743,-0.029283597,-0.066151284
MTUS1,purple,purple,-0.018005514,0.047632298,0.088130176,-0.080680972,0.077094164,0.049746421,0.135140288,-0.057331979,-0.097783164,0.029101208,0.2439507,0.024622855
NHSL2,brown,brown,-0.037874743,-0.01292386,0.032458257,-0.059709431,-0.035828381,0.086248438,0.042747563,0.079513889,-0.067040007,0.107238166,0.035767696,-0.0329639
NT5DC1,turquoise,turquoise,-0.018913416,0.058420859,0.108501276,0.008767479,0.168681339,-0.118502932,-0.049819736,-0.000297041,0.022926448,0.018103974,-0.039190502,0.033311349
HBEGF,yellow,yellow,0.040281565,-0.035899698,-0.209105713,0.584179541,-0.146999722,0.050066585,-0.05815304,0.047846712,-0.053500341,-0.059319811,-0.103301282,-0.035353696
PLEKHA2,turquoise,turquoise,0.014389032,0.103100766,0.136845793,-0.021651941,0.235808465,-0.194203877,-0.114222006,0.07852571,0.057070344,0.044830566,-0.091744722,0.006605552
LINC00884,brown,brown,-0.027626532,0.061640847,-0.030093322,0.043995184,-0.093519366,0.157852227,0.037942719,0.000591849,0.072441632,0.004090272,-0.002540766,-0.091370685
PPP3CA,brown,brown,-0.010796229,-0.059985667,-0.043806253,0.10628508,-0.047520358,0.08849918,0.00595181,-0.000974104,0.007605708,-0.002516182,-0.015278832,0.008283491
NDRG1,green,green,-0.076071768,-0.020710763,0.051749724,0.000231384,-0.037114661,0.052369917,0.046898571,-0.035759279,0.081263674,0.059496371,0.076990456,0.112593916
DUSP6,brown,brown,-0.019615896,-0.043420959,0.007684547,-0.004749837,-0.014083115,0.081994265,-0.06350339,0.077433031,0.028644314,0.066581773,-0.011095861,-0.046154472
HAS2-AS1,blue,blue,-0.026634603,0.118403743,0.036636805,-0.009717517,-0.006360312,0.024836155,0.068891893,-0.018549674,0.011225937,-0.021855462,0.032437089,-0.013003732
GOLM1,yellow,yellow,-0.038639407,-0.04462533,-0.075254964,0.221745143,-0.138609675,0.147817043,0.076148734,0.024052317,-0.014922997,0.00130078,0.040971797,-0.02056708
AC096711.2,brown,brown,-0.009548263,-0.026002412,-0.00916559,0.024979354,-0.032492738,0.052600298,-0.002188683,0.051878621,0.000304175,0.040504372,0.009065242,-0.024039847
AMPH,turquoise,turquoise,-0.059212265,0.059315109,0.231380607,-0.134148489,0.332112724,-0.149986862,-0.000328699,-0.014015303,-0.076156767,0.077673111,0.089748107,0.08143818
BHLHE40-AS1,blue,blue,-0.01799698,0.248258031,0.107682344,-0.036643583,0.080913508,-0.053713776,0.081595433,-0.003980217,0.004538161,-0.007091657,0.038752454,0.012155042
MTERF1,turquoise,turquoise,-0.014942225,0.096312226,0.073319865,0.013587204,0.118645529,-0.069901189,-0.007872311,0.011530473,0.051662602,-0.005113387,-0.058204063,-0.003898123
TENM1,turquoise,turquoise,-0.084465096,0.072855094,0.121991038,-0.060695718,0.147184292,0.028666778,0.043185756,-0.053064438,-0.055058855,0.089621015,0.10907993,0.003305318
EGFL7,green,green,-0.004494212,0.003241366,0.033125798,-0.012706083,0.01178231,-0.002704845,-0.003511417,-0.001974796,-0.021406949,0.060473014,0.037926796,0.017265515
AC091078.1,blue,blue,-0.029908422,0.085794143,0.0748791,-0.031261993,0.069311441,-0.022932964,0.049588872,-0.030174746,-0.012366471,-0.035580829,0.015681843,-0.000582483
AC002429.2,turquoise,turquoise,-0.008466306,0.035821314,0.054166531,-0.022893357,0.082693985,-0.048869305,-0.000815139,-0.007580623,0.003394991,0.007478984,0.014370019,0.045146583
CAPRIN2,turquoise,turquoise,-0.030281078,0.045722015,0.108473344,-0.018726869,0.122594342,-0.097857631,0.048385115,0.006845498,-0.012948631,0.000986477,0.038599174,0.132544958
RFTN2,turquoise,turquoise,-0.023817936,0.092095695,0.195008283,-0.060278715,0.295594068,-0.235160097,-0.030106173,0.023146101,-0.037722342,0.081954902,0.03226923,0.203186124
AC005291.2,brown,brown,-0.025794584,0.006819646,-0.003412232,-0.029007233,-0.057021912,0.113386078,0.077041834,-0.019106559,-0.039583592,-0.00108692,0.057257955,-0.021983549
CFAP299,yellow,yellow,0.012794519,0.016619602,-0.078644932,0.179455586,-0.038851032,0.003373509,-0.023890945,0.076513402,-0.032698396,-0.032830474,-0.048331815,-0.042068924
PPP1R12B,turquoise,turquoise,-0.043084447,0.082214411,0.131425341,-0.034022367,0.178676442,-0.11125501,-0.031046893,-0.018016951,0.057324728,0.04651127,-0.015746123,0.041251551
JMY,brown,brown,-0.026395261,-0.039257839,0.020858784,0.035926337,-0.023002903,0.088954883,0.005343683,0.030568761,0.003835796,0.04686511,0.032815169,-0.01106135
GDAP1,yellow,yellow,0.005525605,0.051878962,-0.002612913,0.089231605,0.011229027,-0.011891159,-0.021476021,0.004959969,0.000506811,-0.000337334,-0.039471038,-0.014323083
DSCAML1,purple,purple,-0.051270674,0.081748897,0.1073126,-0.073226974,0.099619536,0.00786706,0.101493628,-0.033233577,-0.079778219,0.020547934,0.148184955,0.024458293
